freq	mag(S(1,1))
7.07000000000000028E5	9.83145477699293657E-1
7.08499999999999908E5	9.83194077901109864E-1
7.09999999999999964E5	9.83959304944500524E-1
7.11500000000000021E5	9.84724531987891183E-1
7.12999999999999989E5	9.85228730575176748E-1
7.14500000000000046E5	9.84990002018163580E-1
7.15999999999999925E5	9.84751273461150234E-1
7.17499999999999982E5	9.84512544904137243E-1
7.19000000000000039E5	9.84567187689202683E-1
7.20500000000000007E5	9.84635119071644738E-1
7.22000000000000064E5	9.84703050454086792E-1
7.23499999999999943E5	9.85171051261352027E-1
7.25000000000000000E5	9.85851333804238195E-1
7.26500000000000057E5	9.86531616347124007E-1
7.27999999999999936E5	9.86959559838546596E-1
7.29499999999999993E5	9.86918873662966867E-1
7.30999999999999961E5	9.86878187487386782E-1
7.32500000000000018E5	9.86861712411705128E-1
7.34000000000000075E5	9.87339835519676967E-1
7.35499999999999954E5	9.87817958627648807E-1
7.37000000000000011E5	9.88296081735620646E-1
7.38499999999999979E5	9.88569836932391510E-1
7.40000000000000036E5	9.88773025630676017E-1
7.41500000000000092E5	9.88976214328960523E-1
7.42999999999999972E5	9.89215912815337894E-1
7.44500000000000028E5	9.89502078304742483E-1
7.45999999999999908E5	9.89788243794147427E-1
7.47499999999999964E5	9.90098032896064595E-1
7.49000000000000021E5	9.90557054086781008E-1
7.50499999999999989E5	9.91016075277497599E-1
7.52000000000000046E5	9.91475096468213835E-1
7.53499999999999925E5	9.91648875479313752E-1
7.54999999999999982E5	9.91765606054490334E-1
7.56500000000000039E5	9.91882336629666739E-1
7.58000000000000007E5	9.91750892431886655E-1
7.59500000000000064E5	9.91399368718466079E-1
7.60999999999999943E5	9.91047845005045325E-1
7.62500000000000000E5	9.90753356205852675E-1
7.64000000000000057E5	9.90653457114026459E-1
7.65499999999999936E5	9.90553558022199532E-1
7.66999999999999993E5	9.90453658930373493E-1
7.68499999999999961E5	9.90555737840564809E-1
7.70000000000000018E5	9.90674587487386482E-1
7.71500000000000075E5	9.90793437134207799E-1
7.72999999999999954E5	9.90852357618566870E-1
7.74500000000000011E5	9.90874547325933364E-1
7.75999999999999979E5	9.90896737033299679E-1
7.77500000000000036E5	9.90932021594349166E-1
7.79000000000000092E5	9.90995563471241248E-1
7.80499999999999972E5	9.91059105348132974E-1
7.82000000000000028E5	9.91126177396568764E-1
7.83499999999999908E5	9.91454482139253557E-1
7.84999999999999964E5	9.91782786881937639E-1
7.86500000000000021E5	9.92111091624621544E-1
7.87999999999999989E5	9.92455086579212775E-1
7.89500000000000046E5	9.92805490211906871E-1
7.90999999999999925E5	9.93155893844601323E-1
7.92499999999999982E5	9.93356265792129633E-1
7.94000000000000039E5	9.93337739051463053E-1
7.95500000000000007E5	9.93319212310797006E-1
7.97000000000000064E5	9.93282220080726219E-1
7.98499999999999943E5	9.93084995055499675E-1
8.00000000000000000E5	9.92887770030272598E-1


freq	mag(S(3,3))
5.00000000000000000E5	9.34622760019944820E-1
5.01499999999999968E5	9.33781191822065360E-1
5.02999999999999936E5	9.32932143171960071E-1
5.04499999999999993E5	9.32075573455610140E-1
5.06000000000000050E5	9.31248031265379517E-1
5.07500000000000018E5	9.30392942652592225E-1
5.08999999999999986E5	9.29509062591577084E-1
5.10499999999999954E5	9.28985571714850522E-1
5.12000000000000011E5	9.28623512337786572E-1
5.13499999999999979E5	9.28256736902887525E-1
5.15000000000000036E5	9.27689909413738789E-1
5.16500000000000004E5	9.26802834486166560E-1
5.17999999999999972E5	9.25889648026686451E-1
5.19500000000000028E5	9.24974561113756444E-1
5.20999999999999996E5	9.24296153563380152E-1
5.22499999999999964E5	9.23606265877007004E-1
5.24000000000000021E5	9.22904632612481457E-1
5.25499999999999989E5	9.20132432636103204E-1
5.27000000000000046E5	9.16662905116392857E-1
5.28500000000000014E5	9.13031141822674286E-1
5.29999999999999982E5	9.11308369803201224E-1
5.31499999999999950E5	9.11796663109771544E-1
5.33000000000000007E5	9.12331881934148470E-1
5.34500000000000064E5	9.12573556950890996E-1
5.36000000000000032E5	9.11242305083115944E-1
5.37500000000000000E5	9.09863238385862516E-1
5.38999999999999968E5	9.08433986975097341E-1
5.40499999999999936E5	9.06641362719429544E-1
5.41999999999999993E5	9.04731621938787889E-1
5.43500000000000050E5	9.02743224536105515E-1
5.45000000000000018E5	8.94503017156985436E-1
5.46499999999999986E5	8.81264489365779902E-1
5.47999999999999954E5	8.67539886116047754E-1
5.49500000000000011E5	8.55173881175801220E-1
5.50999999999999979E5	8.47383045702578386E-1
5.52500000000000036E5	8.39261922657495951E-1
5.54000000000000004E5	8.30798779405655985E-1
5.55499999999999972E5	8.27972157452782120E-1
5.57000000000000028E5	8.25270274918970692E-1
5.58499999999999996E5	8.22488279132215538E-1
5.59999999999999964E5	8.15213536014316276E-1
5.61500000000000021E5	8.05421912523966554E-1
5.62999999999999989E5	7.95309365561384762E-1
5.64500000000000046E5	7.86426553258656735E-1
5.66000000000000014E5	7.80040316465559691E-1
5.67499999999999982E5	7.73410649649070692E-1
5.68999999999999950E5	7.66462003913739398E-1
5.70500000000000007E5	7.58271466914867176E-1
5.72000000000000064E5	7.50029911763173551E-1
5.73500000000000032E5	7.41745135296690616E-1
5.75000000000000000E5	7.40677913513775188E-1
5.76499999999999968E5	7.42076942945710982E-1
5.77999999999999936E5	7.43590554820918825E-1
5.79499999999999993E5	7.40985281789428285E-1
5.81000000000000050E5	7.33141048772105730E-1
5.82500000000000018E5	7.25173612385776956E-1
5.83999999999999986E5	7.17004318348497005E-1
5.85499999999999954E5	7.08110519512647940E-1
5.87000000000000011E5	6.98860641977329600E-1
5.88499999999999979E5	6.89240501610780232E-1
5.90000000000000036E5	6.80911334225962595E-1
5.91500000000000004E5	6.72649574718685894E-1
5.92999999999999972E5	6.64151465822433273E-1
5.94500000000000028E5	6.56237910127041690E-1
5.95999999999999996E5	6.48746245419666057E-1
5.97499999999999964E5	6.40953571988752824E-1
5.99000000000000021E5	6.31021921403899011E-1
6.00499999999999989E5	6.14596596731956168E-1
6.02000000000000046E5	5.97388060919044150E-1
6.03500000000000014E5	5.79372847321812490E-1
6.04999999999999982E5	5.64457380109046625E-1
6.06499999999999950E5	5.49062471192824830E-1
6.08000000000000007E5	5.32874661043236664E-1
6.09500000000000064E5	5.17545865527001414E-1
6.11000000000000032E5	5.02652108738810810E-1
6.12500000000000000E5	4.87260265883213339E-1
6.13999999999999968E5	4.64964191295281903E-1
6.15499999999999936E5	4.28274721707510153E-1
6.16999999999999993E5	3.90142143494278137E-1
6.18500000000000050E5	3.51424412203325787E-1
6.20000000000000018E5	3.39843385522596186E-1
6.21499999999999986E5	3.27994076552642300E-1
6.22999999999999954E5	3.15877441603058795E-1
6.24500000000000011E5	2.93175883745574950E-1
6.25999999999999979E5	2.68839899183930298E-1
6.27500000000000036E5	2.47760924880738687E-1
6.29000000000000004E5	2.23228102082137525E-1
6.30499999999999972E5	1.90279860603638018E-1
6.32000000000000028E5	1.58972267624131769E-1
6.33499999999999996E5	1.32274209462949521E-1
6.34999999999999964E5	1.16578961279961879E-1
6.36500000000000021E5	1.00874318443449296E-1
6.37999999999999989E5	8.54062933521501577E-2
6.39500000000000046E5	8.82248111824528181E-2
6.40999999999999925E5	1.05536815517701577E-1
6.42499999999999982E5	1.28888351303286774E-1
6.44000000000000039E5	1.40574225132114683E-1
6.45500000000000007E5	1.42827122447340171E-1
6.47000000000000064E5	1.50514172721883077E-1
6.48499999999999943E5	1.68109909318786421E-1
6.50000000000000000E5	2.05449720257852064E-1
6.51500000000000057E5	2.40978642690693112E-1
6.52999999999999936E5	2.74691754448810332E-1
6.54499999999999993E5	2.99422849290174131E-1
6.55999999999999961E5	3.23222802490461580E-1
6.57500000000000018E5	3.46817675658891611E-1
6.59000000000000075E5	3.71305232653014405E-1
6.60499999999999954E5	3.95451704141006477E-1
6.62000000000000011E5	4.18268486876603518E-1
6.63499999999999979E5	4.37212465142147977E-1
6.65000000000000036E5	4.49246100028008488E-1
6.66500000000000092E5	4.60966233030234029E-1
6.67999999999999972E5	4.72378809168499458E-1
6.69500000000000028E5	4.77702048978246552E-1
6.70999999999999908E5	4.82988451616562653E-1
6.72499999999999964E5	4.88287249934422718E-1
6.74000000000000021E5	4.93369410102074379E-1
6.75499999999999989E5	4.98600329195712888E-1
6.77000000000000046E5	5.04078868371000333E-1
6.78499999999999925E5	5.11248940273234975E-1
6.79999999999999982E5	5.20773350709165328E-1
6.81500000000000039E5	5.30150029286752922E-1
6.83000000000000007E5	5.38265151710340728E-1
6.84500000000000064E5	5.33778540721185024E-1
6.85999999999999943E5	5.29717090159299797E-1
6.87500000000000000E5	5.26090137733805285E-1
6.89000000000000057E5	5.22451859353973003E-1
6.90499999999999936E5	5.18722182405987375E-1
6.91999999999999993E5	5.14984111280967660E-1
6.93499999999999961E5	5.16166980757092553E-1
6.95000000000000018E5	5.23187055400946122E-1
6.96500000000000075E5	5.30678014980345925E-1
6.97999999999999954E5	5.36442216884692069E-1
6.99500000000000011E5	5.31675401434788331E-1
7.00999999999999979E5	5.26766819541112685E-1
7.02500000000000036E5	5.21712123217458856E-1
7.04000000000000092E5	5.23220077291820385E-1
7.05499999999999972E5	5.26253567310702408E-1
7.07000000000000028E5	5.29856451092699565E-1
7.08499999999999908E5	5.34591351635686607E-1
7.09999999999999964E5	5.40936392345720840E-1
7.11500000000000021E5	5.48724902558336414E-1
7.12999999999999989E5	5.60657468348767019E-1
7.14500000000000046E5	5.80795040951079589E-1
7.15999999999999925E5	6.01106841997002572E-1
7.17499999999999982E5	6.21443414946453832E-1
7.19000000000000039E5	6.39711422703802768E-1
7.20500000000000007E5	6.58208405804636776E-1
7.22000000000000064E5	6.76919108232480493E-1
7.23499999999999943E5	6.91682449037169000E-1
7.25000000000000000E5	7.04044740940321656E-1
7.26500000000000057E5	7.16083340738827978E-1
7.27999999999999936E5	7.30030806379177921E-1
7.29499999999999993E5	7.47417159513702778E-1
7.30999999999999961E5	7.63904680359136812E-1
7.32500000000000018E5	7.79374614363705565E-1
7.34000000000000075E5	7.91493111360440871E-1
7.35499999999999954E5	8.03179682763028779E-1
7.37000000000000011E5	8.14433325185201262E-1
7.38499999999999979E5	8.29661388982878556E-1
7.40000000000000036E5	8.45307638859427790E-1
7.41500000000000092E5	8.59802404992452374E-1
7.42999999999999972E5	8.69985143907362080E-1
7.44500000000000028E5	8.75708824043818979E-1
7.45999999999999908E5	8.81343030996526977E-1
7.47499999999999964E5	8.87139104412461066E-1
7.49000000000000021E5	8.94167705564429305E-1
7.50499999999999989E5	9.00661143043721779E-1
7.52000000000000046E5	9.06666652740391221E-1
7.53499999999999925E5	9.08524280377216797E-1
7.54999999999999982E5	9.09595306829105965E-1
7.56500000000000039E5	9.10654511709879699E-1
7.58000000000000007E5	9.14435887382671098E-1
7.59500000000000064E5	9.20367442966634108E-1
7.60999999999999943E5	9.25960075261731674E-1
7.62500000000000000E5	9.29739848422068427E-1
7.64000000000000057E5	9.28365984297130709E-1
7.65499999999999936E5	9.27084040492364991E-1
7.66999999999999993E5	9.25889201086409308E-1
7.68499999999999961E5	9.29041980682045221E-1
7.70000000000000018E5	9.32336003839244931E-1
7.71500000000000075E5	9.35422672581091597E-1
7.72999999999999954E5	9.39239274127071511E-1
7.74500000000000011E5	9.43389776965914528E-1
7.75999999999999979E5	9.47310431371923123E-1
7.77500000000000036E5	9.50095774010569016E-1
7.79000000000000092E5	9.50816060642667260E-1
7.80499999999999972E5	9.51519036320841316E-1
7.82000000000000028E5	9.52217547460620217E-1
7.83499999999999908E5	9.53781589970929744E-1
7.84999999999999964E5	9.55280485778621902E-1
7.86500000000000021E5	9.56717545894180965E-1
7.87999999999999989E5	9.59063977957501201E-1
7.89500000000000046E5	9.61681765817040990E-1
7.90999999999999925E5	9.64170451203424861E-1
7.92499999999999982E5	9.66051683860815480E-1
7.94000000000000039E5	9.67164255340787449E-1
7.95500000000000007E5	9.68241264066496399E-1
7.97000000000000064E5	9.69288692600533608E-1
7.98499999999999943E5	9.70337807619919701E-1
8.00000000000000000E5	9.71344914281676530E-1


